Date,Open,High,Low,Close,Volume
2018-12-19,130.78,140.11,124.03,137.17,3141997
2018-12-20,378.52,393.73,378.15,391.56,5079162
2018-12-21,235.95,239.04,227.94,234.77,7404892
2018-12-24,389.91,399.65,378.91,379.17,8578230
2018-12-25,126.14,134.74,113.75,128.34,4429031
2018-12-26,226.12,238.05,212.85,223.38,8888323
2018-12-27,315.8,335.79,299.07,319.84,3727162
2018-12-28,416.29,431.68,411.98,424.77,6994299
2018-12-31,227.5,235.46,225.09,228.72,8921275
2019-01-01,350.36,366.91,333.33,364.12,8320812
2019-01-02,454.39,457.81,451.26,452.14,9660592
2019-01-03,346.35,346.95,326.85,340.35,5690136
2019-01-04,193.18,197.27,176.33,176.42,9691520
2019-01-07,109.76,116.57,99.74,115.3,1807359
2019-01-08,448.04,458.25,428.41,431.77,2933630
2019-01-09,108.51,120.81,106.56,107.91,4161057
2019-01-10,449.88,468.09,443.82,451.9,2064367
2019-01-11,311.57,321.77,298.81,307.39,3766884
2019-01-14,475.63,485.65,468.63,472.28,6226047
2019-01-15,419.51,420.52,400.95,412.4,9760306
2019-01-16,499.17,499.87,497.86,498.75,6329953
2019-01-17,240.28,251.31,229.3,230.05,2099984
2019-01-18,406.88,415.64,395.06,401.64,7430060
2019-01-21,260.77,277.56,247.72,271.9,3394712
2019-01-22,291.95,295.16,286.84,292.58,2121015
2019-01-23,351.0,351.5,343.71,349.36,9931138
2019-01-24,449.47,458.45,432.6,450.65,8172937
2019-01-25,493.63,498.38,489.73,492.42,4385375
2019-01-28,407.31,408.3,390.77,392.52,1871510
2019-01-29,267.11,281.6,255.85,262.87,7585894
2019-01-30,268.54,270.77,253.3,267.84,5591204
2019-01-31,395.03,407.2,380.76,406.68,5611315
2019-02-01,195.51,201.13,191.36,196.19,7808807
2019-02-04,144.19,147.66,132.81,132.96,5335807
2019-02-05,241.85,249.44,224.49,227.99,8808915
2019-02-06,214.9,230.92,206.25,214.2,1351771
2019-02-07,218.52,226.37,199.19,214.91,5546475
2019-02-08,193.44,208.46,184.4,186.21,9482784
2019-02-11,116.84,119.35,113.98,119.04,9723622
2019-02-12,107.15,122.61,99.36,107.85,8846431
2019-02-13,495.09,499.83,476.05,497.75,2852040
2019-02-14,271.11,284.66,264.71,280.28,9479899
2019-02-15,253.73,265.05,236.37,258.03,1899321
2019-02-18,371.86,390.44,354.23,376.2,8399518
2019-02-19,187.3,195.05,180.3,189.54,4735568
2019-02-20,479.98,481.31,478.32,480.23,3520022
2019-02-21,414.54,414.92,400.05,409.4,4184972
2019-02-22,135.76,152.3,129.53,142.14,3147849
2019-02-25,267.03,277.53,251.37,277.17,7155343
2019-02-26,451.65,467.15,442.79,460.63,4934853
2019-02-27,477.89,482.58,468.19,479.37,8870579
2019-02-28,286.96,293.86,271.4,291.0,3741186
2019-03-01,345.36,345.97,337.72,339.5,9895707
2019-03-04,166.81,186.04,157.95,160.31,6290299
2019-03-05,496.47,509.82,488.94,499.03,2366825
2019-03-06,192.67,211.33,185.32,198.69,4828471
2019-03-07,477.09,482.4,466.57,479.7,3120556
2019-03-08,359.86,372.09,343.68,356.29,9489573
2019-03-11,343.09,356.66,335.86,347.74,4726348
2019-03-12,305.08,311.43,294.59,303.46,4316219
2019-03-13,192.27,209.23,178.85,180.01,9085968
2019-03-14,170.61,189.55,165.22,180.19,8967502
2019-03-15,188.19,205.89,182.64,201.89,6724174
2019-03-18,174.58,189.36,155.91,161.18,3957428
2019-03-19,411.83,417.38,397.36,409.26,7325598
2019-03-20,240.05,245.68,228.51,238.7,2669090
2019-03-21,123.14,142.4,110.18,115.47,8851347
2019-03-22,487.64,487.85,487.06,487.15,9889116
2019-03-25,453.51,467.84,441.15,467.3,2111545
2019-03-26,471.1,485.23,460.91,470.48,9477852
2019-03-27,497.96,510.42,487.05,492.36,4039382
2019-03-28,169.56,189.36,162.37,166.99,8048369
2019-03-29,258.5,264.73,256.87,262.12,9582676
2019-04-01,403.3,410.09,399.43,405.93,8733359
2019-04-02,378.41,379.99,359.39,372.65,1657739
2019-04-03,161.56,170.41,153.38,154.88,2275421
2019-04-04,426.33,431.55,417.0,430.0,7116658
2019-04-05,189.78,196.64,188.72,191.81,1696480
2019-04-08,189.53,206.22,188.78,194.24,6164621
2019-04-09,314.79,333.5,300.45,315.73,7758677
2019-04-10,337.18,340.89,326.41,332.06,8218708
2019-04-11,332.03,339.48,321.86,337.08,7246896
2019-04-12,136.59,155.17,131.73,153.51,8232874
2019-04-15,450.98,452.22,436.09,440.98,2943419
2019-04-16,206.24,208.09,202.88,207.38,5607011
2019-04-17,151.81,155.06,148.01,153.52,4326254
2019-04-18,455.5,467.4,446.28,465.94,3429365
2019-04-19,482.26,485.27,476.54,478.68,3972703
2019-04-22,444.85,464.21,439.9,453.93,3387117
2019-04-23,423.81,432.74,410.9,416.9,2020576
2019-04-24,362.1,372.13,349.08,368.07,1685305
2019-04-25,320.34,325.28,303.85,303.97,1456982
2019-04-26,134.79,144.21,126.44,136.48,3497537
2019-04-29,263.38,276.62,261.92,266.91,7200513
2019-04-30,249.08,264.1,243.6,250.22,9916726
2019-05-01,203.9,218.98,184.3,206.67,8536371
2019-05-02,389.37,400.93,377.44,397.44,3786278
2019-05-03,298.35,316.44,284.16,303.82,2867427
2019-05-06,132.42,148.77,132.27,146.34,4804153
2019-05-07,188.07,203.21,177.71,184.46,8259606
2019-05-08,373.3,374.42,372.55,373.52,6966319
2019-05-09,130.45,130.59,119.07,124.26,7891313
2019-05-10,440.48,444.73,422.07,422.33,1316096
2019-05-13,298.06,311.33,278.69,296.86,4072721
2019-05-14,292.23,300.46,281.42,294.02,4162557
2019-05-15,336.96,345.01,327.8,337.99,6171943
2019-05-16,429.87,447.56,410.97,437.91,4528206
2019-05-17,239.12,257.03,225.65,243.58,4642064
2019-05-20,371.21,389.39,369.91,371.21,7453001
2019-05-21,326.29,332.57,316.98,318.79,8085587
2019-05-22,206.81,220.63,202.01,213.12,8940012
2019-05-23,451.45,456.88,442.06,446.13,5736033
2019-05-24,418.97,422.78,409.86,410.89,8346866
2019-05-27,363.38,367.07,351.74,358.33,6504489
2019-05-28,440.23,447.07,433.1,440.85,1018179
2019-05-29,446.92,455.52,443.63,447.54,4434091
2019-05-30,383.35,399.96,373.27,392.5,2523155
2019-05-31,434.81,437.2,418.2,430.43,7021143
2019-06-03,378.99,393.69,365.71,375.02,5793559
2019-06-04,372.06,382.69,365.29,378.42,4124249
2019-06-05,347.44,353.2,328.73,344.61,2792803
2019-06-06,401.09,410.94,382.84,400.76,2743174
2019-06-07,163.44,169.44,159.26,164.89,7337481
2019-06-10,452.35,464.27,451.56,451.7,4467758
2019-06-11,448.74,457.41,433.91,450.28,6659659
2019-06-12,111.7,114.99,95.15,102.61,7033024
2019-06-13,430.33,432.66,410.97,431.41,4501939
2019-06-14,151.55,162.48,133.75,157.25,9696241
2019-06-17,234.05,252.1,222.04,239.7,7009039
2019-06-18,397.4,404.28,386.8,391.21,1143492
2019-06-19,164.3,178.96,163.75,166.85,3888899
2019-06-20,427.19,440.36,422.25,428.42,6707013
2019-06-21,432.85,451.48,423.66,436.92,9201497
2019-06-24,302.99,319.41,290.42,299.0,1225648
2019-06-25,102.55,113.89,91.41,102.98,3588279
2019-06-26,214.82,227.96,199.96,204.59,5797622
2019-06-27,346.77,364.74,341.18,364.21,7355366
2019-06-28,492.47,500.46,481.18,483.26,7242870
2019-07-01,352.73,359.26,350.96,358.7,5930952
2019-07-02,203.92,204.14,195.65,203.4,1397348
2019-07-03,353.6,370.13,338.6,355.17,7680753
2019-07-04,315.99,332.01,302.13,323.79,8381630
2019-07-05,411.94,414.03,392.13,401.68,6729908
2019-07-08,142.79,154.33,137.23,148.0,9887123
2019-07-09,404.41,413.69,394.45,401.0,6132359
2019-07-10,316.51,318.88,309.92,312.62,3058591
2019-07-11,485.2,504.81,476.38,492.82,5000366
2019-07-12,236.75,241.04,219.61,230.29,1026296
2019-07-15,353.05,354.39,339.36,348.07,7250600
2019-07-16,472.81,484.71,455.16,463.63,8499996
2019-07-17,141.0,155.78,136.93,143.85,7791466
2019-07-18,474.89,475.54,457.42,458.94,8236444
2019-07-19,375.15,388.33,373.96,374.71,1099074
2019-07-22,127.13,137.78,109.36,116.57,1523136
2019-07-23,220.39,222.45,213.8,214.45,3778550
2019-07-24,383.27,386.72,376.98,377.99,6540910
2019-07-25,126.94,138.3,116.7,134.26,3017364
2019-07-26,332.87,338.8,314.05,315.02,5277214
2019-07-29,238.35,257.12,237.4,250.39,7672592
2019-07-30,348.37,364.74,341.32,347.7,5707575
2019-07-31,118.3,137.97,101.17,133.24,7455334
2019-08-01,448.61,453.81,440.69,447.05,7964475
2019-08-02,489.4,508.79,485.41,492.56,2031810
2019-08-05,487.55,496.18,479.06,487.92,9543133
2019-08-06,399.86,406.81,392.15,397.75,7743485
2019-08-07,152.03,153.04,133.73,144.63,1641075
2019-08-08,403.31,404.36,388.07,389.93,4760501
2019-08-09,109.83,123.67,99.73,123.6,7999993
2019-08-12,108.85,118.01,89.08,101.39,4143197
2019-08-13,229.44,233.97,220.14,224.96,1032646
2019-08-14,295.46,307.74,294.29,303.84,2124702
2019-08-15,408.16,413.22,402.92,406.67,7805572
2019-08-16,373.32,384.87,364.6,381.49,9772990
2019-08-19,278.36,285.55,275.22,279.91,1592947
2019-08-20,209.45,225.92,190.5,215.99,7819902
2019-08-21,498.85,515.26,483.51,486.92,5330919
2019-08-22,270.47,280.02,265.11,277.72,1636572
2019-08-23,280.55,287.57,268.74,282.59,3276148
2019-08-26,165.45,172.7,151.02,155.61,6678444
2019-08-27,417.92,434.04,399.1,404.17,3443413
2019-08-28,377.47,384.04,359.84,367.49,1954183
2019-08-29,188.31,192.49,178.0,192.14,6811056
2019-08-30,132.95,134.65,117.46,121.87,8312499
2019-09-02,372.2,381.53,360.96,370.34,5723391
2019-09-03,361.8,371.45,350.75,351.37,1483843
2019-09-04,209.3,226.12,207.01,214.6,1749130
2019-09-05,480.35,484.77,477.82,481.79,8853296
2019-09-06,160.42,168.04,149.83,167.19,7381597
2019-09-09,272.93,289.1,267.56,278.69,1978062
2019-09-10,477.45,493.92,477.03,490.86,4439540
2019-09-11,267.89,275.58,253.43,265.55,2466478
2019-09-12,355.41,364.59,354.76,355.16,3300775
2019-09-13,259.04,265.1,247.13,252.79,9198856
2019-09-16,209.69,228.34,198.9,215.84,4162218
2019-09-17,493.59,495.96,474.21,494.89,1428410
2019-09-18,263.73,282.41,254.05,278.41,5077729
2019-09-19,457.64,471.32,456.37,459.78,1774426
2019-09-20,191.98,202.61,180.95,185.72,3738659
2019-09-23,185.24,185.9,168.42,171.94,2086706
2019-09-24,112.45,121.97,92.52,119.68,8715613
2019-09-25,360.67,368.82,352.06,366.35,6220741
2019-09-26,247.41,250.63,241.0,248.47,1182235
2019-09-27,445.74,458.87,427.61,439.89,4029407
2019-09-30,289.28,308.71,285.46,297.18,9976061
2019-10-01,487.28,498.52,474.97,485.9,5599000
2019-10-02,174.21,188.51,166.1,171.77,7728546
2019-10-03,447.45,448.82,446.63,447.73,3688215
2019-10-04,410.64,418.99,403.69,404.16,5541759
2019-10-07,408.37,410.7,403.06,404.07,2461215
2019-10-08,437.91,450.17,424.19,447.22,2663574
2019-10-09,404.41,423.18,385.43,413.81,5286503
2019-10-10,350.49,363.72,345.13,352.99,3648766
2019-10-11,152.5,154.03,136.27,145.46,2240505
2019-10-14,113.01,120.1,111.9,114.94,5529100
2019-10-15,468.34,479.35,457.58,473.71,6780105
2019-10-16,346.66,354.72,345.25,352.68,6116191
2019-10-17,418.61,435.29,399.93,426.92,4477915
2019-10-18,292.61,308.9,277.28,300.13,2718671
2019-10-21,146.92,159.16,133.76,138.96,8399951
2019-10-22,150.07,157.54,133.6,141.69,2392775
2019-10-23,374.23,379.33,361.28,369.76,3557929
2019-10-24,272.12,274.24,252.74,259.85,4576566
2019-10-25,180.21,187.31,165.93,182.07,3397431
2019-10-28,296.64,304.9,278.14,286.96,9031050
2019-10-29,125.68,139.2,115.34,118.64,5184572
2019-10-30,332.79,345.95,330.45,336.63,2850827
2019-10-31,207.6,209.0,197.03,208.76,6287468
2019-11-01,419.02,426.93,416.49,418.84,1201657
2019-11-04,224.14,227.78,212.29,221.77,7943616
2019-11-05,282.09,285.22,272.44,277.97,8753759
2019-11-06,104.65,121.19,92.2,94.26,4483765
2019-11-07,128.98,129.82,128.78,129.28,4161895
2019-11-08,257.0,265.38,253.1,261.72,6954743
2019-11-11,291.98,295.34,282.15,288.92,4135210
2019-11-12,340.01,357.59,321.0,352.91,1130775
2019-11-13,216.67,227.81,208.99,214.43,4180617
2019-11-14,377.99,382.62,369.51,370.64,1226406
2019-11-15,444.05,454.1,429.76,452.55,4730278
2019-11-18,411.94,426.57,399.86,409.96,3701731
2019-11-19,115.85,135.01,109.87,124.36,4917563
2019-11-20,292.2,296.61,283.99,293.99,5423793
2019-11-21,141.97,159.7,137.62,144.78,5031660
2019-11-22,196.82,215.5,177.5,204.72,9278479
2019-11-25,494.67,512.99,492.05,494.89,2673820
2019-11-26,157.0,169.71,149.56,155.43,5575454
2019-11-27,299.56,312.15,299.04,300.94,3370128
2019-11-28,347.26,355.33,342.83,352.97,4291508
2019-11-29,380.99,396.03,365.38,372.2,6694696
2019-12-02,323.86,334.49,319.84,330.35,9280974
2019-12-03,103.91,117.46,102.31,116.6,8684923
2019-12-04,230.58,239.15,221.1,230.63,6067579
2019-12-05,307.08,321.71,306.89,314.89,4156730
2019-12-06,135.15,151.64,133.45,141.84,4999661
2019-12-09,240.25,243.18,224.1,230.32,3129708
2019-12-10,113.28,129.94,97.85,113.11,3689403
2019-12-11,131.43,142.24,113.13,130.68,4105381
2019-12-12,258.77,275.66,241.68,275.19,1221746
2019-12-13,153.09,161.71,139.42,160.33,3103715
2019-12-16,327.02,334.6,325.97,333.41,5405299
2019-12-17,375.79,394.09,360.13,390.32,9132304
2019-12-18,420.23,425.26,403.32,413.59,3636594
2019-12-19,180.06,196.94,164.08,185.69,8011836
2019-12-20,166.99,176.67,156.82,174.59,5896525
2019-12-23,141.83,152.11,137.17,143.04,4299248
2019-12-24,354.57,360.74,337.67,359.86,6732556
2019-12-25,382.59,394.05,368.05,378.86,9811226
2019-12-26,112.63,119.14,93.02,108.72,1262328
2019-12-27,474.48,475.27,471.37,474.14,8460529
2019-12-30,120.79,126.23,116.28,125.74,9540129
2019-12-31,316.52,316.65,312.28,313.35,5512781
2020-01-01,383.62,403.19,367.77,394.2,2876213
2020-01-02,448.39,467.7,444.65,456.66,5190198
2020-01-03,385.63,393.54,384.3,386.78,3546946
2020-01-06,420.69,435.26,400.72,427.54,5311079
2020-01-07,235.78,242.7,235.28,239.38,1766913
2020-01-08,425.93,439.35,409.23,429.14,2152417
2020-01-09,132.05,148.15,124.74,132.3,8071827
2020-01-10,457.93,476.86,441.09,458.31,5203028
2020-01-13,319.04,327.04,307.94,319.73,2738746
2020-01-14,426.92,442.59,408.89,422.53,6194085
2020-01-15,280.93,286.25,262.4,267.13,1868729
2020-01-16,357.43,377.24,357.25,376.47,2986952
2020-01-17,310.56,311.08,309.05,310.09,4093606
2020-01-20,392.64,404.71,387.63,400.16,7886077
2020-01-21,132.65,145.84,119.27,130.19,5918507
2020-01-22,124.14,137.9,106.38,117.57,6769764
2020-01-23,198.84,201.25,189.64,194.37,2852175
2020-01-24,163.82,182.59,151.68,164.33,3184996
2020-01-27,448.71,452.34,444.94,448.97,7381207
2020-01-28,187.69,200.14,171.59,187.1,9446934
2020-01-29,490.35,494.8,471.0,482.83,1523292
2020-01-30,234.76,240.9,229.39,230.94,2221650
2020-01-31,172.85,183.78,162.95,173.28,6985427
2020-02-03,415.88,424.22,414.16,415.86,1024022
2020-02-04,363.48,366.69,352.3,354.12,7175002
2020-02-05,299.28,302.7,289.22,301.79,1148317
2020-02-06,322.15,330.51,319.26,326.06,4753812
2020-02-07,387.68,402.83,378.84,394.66,1396742
2020-02-10,191.38,209.34,184.7,194.6,5941461
2020-02-11,498.53,500.22,488.1,499.11,8863550
2020-02-12,489.92,497.78,478.2,490.69,5130390
2020-02-13,360.13,362.14,359.96,361.63,4175261
2020-02-14,179.82,180.15,164.6,170.33,2188347
2020-02-17,372.09,385.33,357.83,384.23,3832003
2020-02-18,128.88,140.93,121.55,137.45,3748881
2020-02-19,112.26,115.52,111.2,114.89,2035670
2020-02-20,203.07,207.75,187.97,191.38,9489568
2020-02-21,285.05,285.52,265.95,271.25,6825633
2020-02-24,447.31,464.01,442.51,448.65,7439201
2020-02-25,390.87,410.36,384.4,391.43,4431267
2020-02-26,397.08,399.79,393.41,398.87,2152738
2020-02-27,270.2,274.83,258.66,259.17,2179280
2020-02-28,238.37,255.74,235.28,236.83,8494811
2020-03-02,248.42,266.94,241.29,248.32,9866573
2020-03-03,495.06,503.45,481.12,485.58,5839242
2020-03-04,116.04,117.06,104.84,107.67,2760352
2020-03-05,446.81,447.6,439.08,445.88,8479862
2020-03-06,331.47,342.95,323.07,334.26,8931329
2020-03-09,275.45,283.3,264.2,264.31,1406497
2020-03-10,390.1,390.68,389.99,390.28,2011403
2020-03-11,294.67,306.33,293.1,298.5,6917884
2020-03-12,449.37,449.6,431.74,433.78,6397826
2020-03-13,460.28,476.03,458.72,470.42,6724755
2020-03-16,268.69,274.82,254.55,268.78,8878601
2020-03-17,210.73,211.54,192.33,206.18,6493940
2020-03-18,336.94,348.71,331.53,344.04,2446846
2020-03-19,464.95,472.9,457.54,457.54,9488628
2020-03-20,184.26,203.74,172.89,202.32,5826100
2020-03-23,349.19,360.07,331.55,354.77,8845658
2020-03-24,352.62,358.13,333.79,355.79,9831593
2020-03-25,393.25,407.43,378.45,378.91,5570634
2020-03-26,152.63,158.06,150.89,157.58,3506214
2020-03-27,386.33,404.41,372.95,398.43,8755731
2020-03-30,463.61,471.11,455.41,468.55,5745150
2020-03-31,171.87,182.87,162.46,164.36,9956084
2020-04-01,195.02,196.03,194.03,195.51,8837457
2020-04-02,488.56,497.08,484.74,496.59,1569364
2020-04-03,172.39,189.04,156.58,178.6,3407698
2020-04-06,441.75,457.87,432.67,447.05,7648067
2020-04-07,296.91,301.4,290.88,300.83,5357452
2020-04-08,198.89,203.41,191.21,196.62,1115827
2020-04-09,448.3,464.65,431.21,451.25,6841432
2020-04-10,278.12,296.73,263.14,279.14,7998974
2020-04-13,305.93,307.83,300.48,307.34,9679322
2020-04-14,243.69,252.69,241.34,242.21,3137810
2020-04-15,337.18,343.93,332.14,338.05,8792432
2020-04-16,165.41,182.82,146.99,171.61,9199077
2020-04-17,256.43,258.1,244.8,255.33,3417490
2020-04-20,487.76,491.99,477.1,485.78,7665472
2020-04-21,203.25,218.3,191.33,215.85,3543440
2020-04-22,362.69,363.72,355.37,363.24,8249493
2020-04-23,230.08,239.93,213.93,215.61,9235022
2020-04-24,409.39,418.23,398.92,406.69,9457190
2020-04-27,152.35,159.04,150.01,150.23,9057135
2020-04-28,487.93,495.82,485.35,488.8,1437734
2020-04-29,281.52,292.11,270.78,282.23,5338079
2020-04-30,194.42,197.65,175.69,195.69,2622320
2020-05-01,129.4,140.84,123.23,138.14,9968387
2020-05-04,167.9,184.01,150.51,154.78,7561643
2020-05-05,307.91,323.11,292.63,295.46,3427636
2020-05-06,234.8,237.88,229.85,234.58,4286976
2020-05-07,431.55,434.54,430.83,432.8,5591456
2020-05-08,272.36,277.72,270.32,272.29,4701190
2020-05-11,199.49,206.71,184.92,204.52,1350912
2020-05-12,346.86,355.03,342.86,354.14,2960783
2020-05-13,382.71,396.3,375.29,383.75,7923921
2020-05-14,166.82,167.95,156.78,166.73,3647349
2020-05-15,167.05,167.74,152.54,158.38,7153608
2020-05-18,114.67,122.51,112.4,119.85,8137219
2020-05-19,394.56,408.5,386.43,396.94,1768278
2020-05-20,365.52,369.39,355.82,357.48,1727402
2020-05-21,289.85,302.68,279.04,300.98,6664938
2020-05-22,437.67,442.86,421.3,431.09,9716134
2020-05-25,422.27,439.99,418.83,434.37,6317199
2020-05-26,334.14,352.06,317.99,330.49,9661922
2020-05-27,447.31,453.25,433.45,433.82,7029307
2020-05-28,182.34,186.94,171.22,172.8,3307396
2020-05-29,144.77,152.99,130.78,141.8,7955855
2020-06-01,207.9,212.71,199.66,208.66,5209294
2020-06-02,122.83,136.28,120.07,125.49,6186029
2020-06-03,312.47,328.99,299.15,319.9,8629038
2020-06-04,474.64,488.1,464.15,480.88,6663369
2020-06-05,115.74,132.22,102.95,123.56,6593813
2020-06-08,148.84,156.78,142.08,149.32,3214934
2020-06-09,280.88,284.01,262.74,282.2,3431500
2020-06-10,473.55,488.31,461.8,474.77,1052499
2020-06-11,226.46,233.67,224.75,228.77,6499903
2020-06-12,302.89,316.32,293.9,298.37,7622811
2020-06-15,116.63,122.04,101.5,107.82,6386859
2020-06-16,159.34,160.96,143.45,144.2,5017380
2020-06-17,494.65,514.5,484.76,503.6,7999147
2020-06-18,486.05,489.17,468.15,473.38,5565907
2020-06-19,101.98,121.74,96.62,104.26,4485627
2020-06-22,480.72,500.27,472.51,493.91,1725311
2020-06-23,355.65,371.52,337.68,348.75,9047901
2020-06-24,447.17,460.36,429.24,436.78,5060011
2020-06-25,281.9,293.45,268.18,272.45,5987208
2020-06-26,306.24,323.56,289.06,315.79,8755628
2020-06-29,295.54,301.33,293.76,294.74,8498384
2020-06-30,366.75,376.1,349.45,361.54,7171450
2020-07-01,155.86,168.25,149.45,158.98,7438082
2020-07-02,111.99,120.21,108.42,116.53,2579872
2020-07-03,223.17,231.72,218.38,226.83,5020011
2020-07-06,381.87,388.48,373.51,385.65,6323679
2020-07-07,180.74,192.03,175.72,176.45,7526474
2020-07-08,369.37,386.38,362.96,369.91,1999529
2020-07-09,487.96,492.0,485.27,487.15,6522177
2020-07-10,137.56,156.25,131.64,135.23,5770684
2020-07-13,369.04,382.82,357.6,364.89,3341059
2020-07-14,277.5,293.97,268.66,276.5,6816272
2020-07-15,447.26,458.38,440.32,449.75,7446811
2020-07-16,170.86,186.45,155.93,176.19,2488221
2020-07-17,377.05,377.37,359.18,366.11,3043303
2020-07-20,435.25,451.61,420.11,442.78,5223191
2020-07-21,477.85,478.65,471.21,473.71,6682268
2020-07-22,373.3,391.1,358.41,367.9,7464062
2020-07-23,298.87,318.71,295.83,308.21,1251420
2020-07-24,347.14,353.02,344.53,344.73,1978778
2020-07-27,447.56,451.77,440.65,441.54,5141340
2020-07-28,328.24,343.55,312.09,325.24,3633719
2020-07-29,112.15,117.22,107.23,116.65,3756986
2020-07-30,472.38,489.69,471.11,484.52,3025131
2020-07-31,375.81,377.87,373.18,373.59,7511535
2020-08-03,370.61,373.12,353.43,370.1,1204470
2020-08-04,186.27,205.85,173.59,197.22,1624559
2020-08-05,363.55,377.03,358.49,369.82,5120675
2020-08-06,257.55,274.48,246.44,269.44,2100911
2020-08-07,360.49,366.98,349.94,356.83,3140467
2020-08-10,142.64,156.17,129.53,135.43,3030245
2020-08-11,363.14,375.02,358.47,366.95,3988506
2020-08-12,499.77,511.83,482.48,498.59,4648598
2020-08-13,119.28,132.94,113.1,123.78,5243638
2020-08-14,490.87,502.38,476.99,491.33,7478420
2020-08-17,262.76,271.34,262.44,270.89,6435148
2020-08-18,448.3,453.82,440.85,452.55,7095012
2020-08-19,412.95,428.33,405.92,425.54,8379758
2020-08-20,326.81,331.33,315.94,328.27,1206823
2020-08-21,395.38,409.23,393.92,408.36,5966637
2020-08-24,451.41,456.07,435.6,437.62,3914278
2020-08-25,261.66,274.16,257.3,261.77,4995705
2020-08-26,230.81,245.75,217.27,231.37,8750173
2020-08-27,367.04,371.41,350.97,368.28,2841041
2020-08-28,423.14,424.34,411.9,418.18,4732477
2020-08-31,404.91,407.53,390.1,403.14,7708205
2020-09-01,419.13,431.25,405.89,409.41,9378022
2020-09-02,274.23,291.22,267.12,273.21,7106973
2020-09-03,427.13,428.03,410.96,423.45,6230788
2020-09-04,148.08,162.77,142.19,145.58,5517696
2020-09-07,317.8,324.62,306.37,312.78,4360408
2020-09-08,102.3,111.87,87.4,93.88,1201703
2020-09-09,229.83,248.41,222.26,231.41,3456327
2020-09-10,246.58,253.22,240.53,249.52,5710032
2020-09-11,258.47,267.78,249.28,256.08,1067173
2020-09-14,378.19,378.46,361.83,371.06,3832718
2020-09-15,255.42,257.06,236.82,238.85,7748847
2020-09-16,279.48,284.65,268.58,281.52,9622654
2020-09-17,195.02,195.57,181.79,186.89,3292007
2020-09-18,249.3,261.93,231.24,251.14,5550642
2020-09-21,190.91,199.44,188.94,196.55,3823251
2020-09-22,129.28,140.24,124.64,127.91,7735714
2020-09-23,341.38,344.87,327.2,342.83,5902021
2020-09-24,367.29,373.2,350.81,364.61,8479773
2020-09-25,347.8,361.07,330.66,343.7,4737918
2020-09-28,285.4,304.7,277.1,282.13,8200135
2020-09-29,251.91,252.92,250.13,252.76,8396991
2020-09-30,445.33,463.14,436.58,456.63,3752878
2020-10-01,307.63,319.17,303.02,306.38,8912735
2020-10-02,291.67,302.95,285.85,291.62,5319020
2020-10-05,110.26,120.26,94.81,115.42,1009907
2020-10-06,236.5,237.89,234.99,237.0,5168142
2020-10-07,252.08,253.88,235.53,249.58,6076561
2020-10-08,259.53,271.55,250.98,260.05,5645399
2020-10-09,332.07,338.89,320.15,333.57,4099815
2020-10-12,313.44,331.79,311.65,319.43,8899405
2020-10-13,343.16,351.29,336.41,339.56,6701595
2020-10-14,405.95,408.82,404.16,407.11,2360247
2020-10-15,425.19,439.49,405.96,438.68,7224984
2020-10-16,387.25,393.12,371.1,377.94,2959612
2020-10-19,482.21,492.72,473.02,482.1,2819073
2020-10-20,107.29,121.25,102.82,115.24,3188157
2020-10-21,178.31,196.32,159.64,179.5,5131980
2020-10-22,103.03,118.87,96.13,115.31,2021983
2020-10-23,358.99,372.52,355.77,368.53,2693495
2020-10-26,459.21,472.8,447.95,449.4,6532823
2020-10-27,197.39,216.31,178.52,216.25,2826650
2020-10-28,470.81,476.73,470.74,475.25,2982167
2020-10-29,124.11,124.13,119.34,123.48,6643542
2020-10-30,473.77,479.21,455.01,470.77,1181532
2020-11-02,240.65,245.01,237.23,243.89,4291677
2020-11-03,140.57,153.81,138.3,140.05,7551129
2020-11-04,294.35,307.02,282.94,291.32,6517967
2020-11-05,202.71,214.58,185.47,210.98,7459312
2020-11-06,213.95,214.27,204.41,206.4,9609707
2020-11-09,222.92,237.49,203.02,205.72,6969688
2020-11-10,421.21,427.68,407.63,423.43,4834254
2020-11-11,315.66,328.97,314.18,326.53,7579327
2020-11-12,224.52,235.65,204.67,209.71,8404001
2020-11-13,344.13,350.99,335.98,348.8,4567312
2020-11-16,386.46,389.15,380.71,386.51,4311784
2020-11-17,209.05,210.94,197.89,204.68,8915179
2020-11-18,265.42,282.05,259.33,278.19,8536332
2020-11-19,148.75,167.12,147.03,155.45,1677510
2020-11-20,172.46,185.46,172.43,174.96,8231021
2020-11-23,372.45,374.52,363.46,366.61,9620552
2020-11-24,172.58,180.62,155.84,168.35,8396822
2020-11-25,310.07,324.64,298.62,312.45,7095008
2020-11-26,383.62,399.21,363.63,392.3,8093536
2020-11-27,142.75,145.12,137.01,143.42,8401811
2020-11-30,326.92,326.93,321.32,324.58,5300675
2020-12-01,202.63,216.87,199.43,213.05,3395968
2020-12-02,485.17,492.3,481.89,483.89,8671285
2020-12-03,293.42,298.51,287.71,288.25,9795610
2020-12-04,422.4,422.65,406.54,420.62,5085198
2020-12-07,320.09,330.9,301.98,304.16,8832728
2020-12-08,117.37,134.39,97.86,106.87,5412176
2020-12-09,353.26,372.41,348.61,365.16,3670722
2020-12-10,480.56,491.88,462.94,474.79,1652739
